problem,instance,sat,smt-bv-flat,smt-bv-nested,smt-idl-flat,smt-idl-nested,smt-lia-flat,smt-lia-nested,smt-nia-flat,smt-nia-nested,sat ratio to SAT,smt-bv-flat ratio to SAT,smt-bv-nested ratio to SAT,smt-idl-flat ratio to SAT,smt-idl-nested ratio to SAT,smt-lia-flat ratio to SAT,smt-lia-nested ratio to SAT,smt-nia-flat ratio to SAT,smt-nia-nested ratio to SAT
opd2,flener_et_al_tab7_22_35_10,229811,9855,2900,256999,256999,30723,30723,9840,2885,1.0,0.04288306477931866,0.012619065231864445,1.1183059122496313,1.1183059122496313,0.13368811762709357,0.13368811762709357,0.04281779375225729,0.012553794204803077
opd2,flener_et_al_tab7_29_35_10,406568,16722,4027,460013,460013,54810,54810,16707,4012,1.0,0.041129651128470515,0.00990486216327896,1.131454024910962,1.131454024910962,0.1348113968635013,0.1348113968635013,0.04109275693118986,0.009867967965998307
opd2,flener_et_al_tab7_2_35_10,513,42,42,670,670,36,36,33,33,1.0,0.08187134502923976,0.08187134502923976,1.3060428849902534,1.3060428849902534,0.07017543859649122,0.07017543859649122,0.06432748538011696,0.06432748538011696
opd2,flener_et_al_tab7_3_35_10,2091,126,106,2152,2152,201,201,123,103,1.0,0.06025824964131994,0.050693448110951694,1.029172644667623,1.029172644667623,0.09612625538020086,0.09612625538020086,0.058823529411764705,0.04925872788139646
opd2,flener_et_al_tab7_46_35_10,1043915,40740,6965,1197643,1197643,142068,142068,40728,6953,1.0,0.03902616592347078,0.006671999157019489,1.1472610317889866,1.1472610317889866,0.13609154002002077,0.13609154002002077,0.03901467073468625,0.006660503968234962
opd2,flener_et_al_tab7_4_35_10,4835,296,232,4784,4784,515,515,287,217,1.0,0.061220268872802484,0.04798345398138573,0.9894519131334023,0.9894519131334023,0.10651499482936919,0.10651499482936919,0.059358841778697,0.044881075491209926
opd2,flener_et_al_tab7_5_35_10,8665,519,364,8603,8603,990,990,507,352,1.0,0.05989613387189844,0.04200807847663012,0.9928447778418926,0.9928447778418926,0.1142527409117138,0.1142527409117138,0.05851125216387767,0.04062319676860935
opd2,flener_et_al_tab7_6_35_10,13536,783,508,13645,13645,1611,1611,768,493,1.0,0.05784574468085106,0.037529550827423167,1.0080526004728132,1.0080526004728132,0.11901595744680851,0.11901595744680851,0.05673758865248227,0.036421394799054374
opd2,flener_et_al_tab7_7_35_10,19431,1080,647,19890,19890,2373,2373,1065,635,1.0,0.0555812876331635,0.03329730842468221,1.0236220472440944,1.0236220472440944,0.12212444032731203,0.12212444032731203,0.05480932530492512,0.032679738562091505
opd2,flener_et_al_tab7_8_35_10,26350,1413,793,27338,27338,3276,3276,1398,778,1.0,0.05362428842504744,0.030094876660341555,1.037495256166983,1.037495256166983,0.12432637571157495,0.12432637571157495,0.0530550284629981,0.02952561669829222
opd2,flener_et_al_tab7_9_35_10,34148,1779,931,35843,35843,4320,4320,1767,922,1.0,0.052096755300456835,0.027263675764320018,1.0496368747803677,1.0496368747803677,0.1265081410331498,0.1265081410331498,0.051745343797586975,0.02700011713716762
opd3,bibd-miguel-hard,72573,2571,1392,76575,76575,6102,6102,2556,1380,1.0,0.03542639824728205,0.01918068703236741,1.0551444752180563,1.0551444752180563,0.08408085651688645,0.08408085651688645,0.03521970980943326,0.01901533628208838
opd3,bibdline1,257321,4803,2803,267002,267002,10806,10806,4785,2785,1.0,0.01866540235736687,0.010893009120903463,1.037622269461101,1.037622269461101,0.04199424065661178,0.04199424065661178,0.0185954508182387,0.010823057581775292
opd3,bibdline2,542711,7196,4196,560101,560101,16196,16196,7175,4175,1.0,0.013259359032708015,0.007731555100228298,1.032042836795274,1.032042836795274,0.029842770830147167,0.029842770830147167,0.013220664405180658,0.00769286047270094
opd3,bibdline3,922063,9589,5586,947709,947709,21589,21589,9565,5565,1.0,0.010399506324405165,0.006058154377737747,1.0278137177177697,1.0278137177177697,0.023413801443068424,0.023413801443068424,0.010373477734167838,0.006035379361280086
opd3,bibdline4,1154248,10781,6281,1184431,1184431,24284,24284,10760,6260,1.0,0.009340280425003985,0.005441638192138951,1.0261494930032367,1.0261494930032367,0.021038806218420997,0.021038806218420997,0.009322086761250615,0.005423444528385581
opd3,puget1,23094,1297,706,24259,24259,3061,3061,1282,694,1.0,0.0561617736208539,0.030570711007188014,1.050446003290898,1.050446003290898,0.13254524984844548,0.13254524984844548,0.0555122542651771,0.030051095522646575
opd3,puget10,68299,3845,1409,75574,75574,11156,11156,3833,1397,1.0,0.05629657828079474,0.02062987745062153,1.1065169328979927,1.1065169328979927,0.1633406052797259,0.1633406052797259,0.05612088024714857,0.02045417941697536
opd3,puget11,46259,3037,1145,50873,50873,8728,8728,3028,1133,1.0,0.06565208932315873,0.02475194016299531,1.0997427527616248,1.0997427527616248,0.18867679802849174,0.18867679802849174,0.0654575325882531,0.024492531183121124
opd3,puget12,219539,5648,2759,231733,231733,14321,14321,5633,2744,1.0,0.02572663626963774,0.012567243177749739,1.055543661946169,1.055543661946169,0.0652321455413389,0.0652321455413389,0.025658311279544866,0.012498918187656863
opd3,puget13,67591,4306,1416,76111,76111,12976,12976,4294,1404,1.0,0.06370670651418088,0.020949534701365565,1.1260522850675385,1.1260522850675385,0.19197822195262682,0.19197822195262682,0.06352916808450829,0.020771996271692978
opd3,puget14,291864,7528,3326,310331,310331,20137,20137,7510,3308,1.0,0.02579283501904997,0.011395718553846997,1.0632726201244416,1.0632726201244416,0.06899446317462928,0.06899446317462928,0.025731162459227585,0.011334045994024614
opd3,puget15,364907,7523,3671,383122,383122,19082,19082,7505,3653,1.0,0.020616211801911172,0.010060097504295614,1.04991682812333,1.04991682812333,0.0522927759675753,0.0522927759675753,0.020566884165006426,0.01001076986739087
opd3,puget16,447599,10128,4275,475514,475514,27699,27699,10110,4254,1.0,0.02262739639722162,0.009550959675959956,1.0623660910770578,1.0623660910770578,0.06188351627237773,0.06188351627237773,0.022587181830164945,0.009504042681060502
opd3,puget17,35438,2587,966,39056,39056,7462,7462,2578,954,1.0,0.07300073367571533,0.027258874654325863,1.1020937976183758,1.1020937976183758,0.21056493030080703,0.21056493030080703,0.07274676900502286,0.02692025509340256
opd3,puget18,90365,4392,1731,98463,98463,12402,12402,4383,1716,1.0,0.048602888286394065,0.019155646544569246,1.0896143418358877,1.0896143418358877,0.1372434017595308,0.1372434017595308,0.04850329220383998,0.01898965307364577
opd3,puget19,290187,8724,3393,312716,312716,24732,24732,8709,3375,1.0,0.03006337292849094,0.011692460378996992,1.0776361449685892,1.0776361449685892,0.08522780138324598,0.08522780138324598,0.03001168212221774,0.011630431411469156
opd3,puget2,75911,2407,1410,79199,79199,5413,5413,2395,1395,1.0,0.03170818458457931,0.018574383159225934,1.043313880728748,1.043313880728748,0.07130718868148227,0.07130718868148227,0.031550104727905044,0.018376783338383107
opd3,puget20,47503,2957,1140,52224,52224,8423,8423,2948,1128,1.0,0.06224870008210008,0.023998484306254342,1.0993831968507253,1.0993831968507253,0.17731511693998273,0.17731511693998273,0.06205923836389281,0.02374586868197798
opd3,puget21,178793,9244,2502,203250,203250,29464,29461,9232,2493,1.0,0.05170224785086665,0.01399383644773565,1.1367894716236093,1.1367894716236093,0.16479392369947368,0.16477714451908074,0.05163513112929477,0.013943498906556745
opd3,puget22,215094,10325,2846,242460,242460,32753,32753,10310,2834,1.0,0.0480022687755121,0.013231424400494667,1.127228095623309,1.127228095623309,0.15227295972923466,0.15227295972923466,0.04793253182329586,0.013175634838721676
opd3,puget23,87470,5335,1679,98303,98303,16306,16306,5323,1667,1.0,0.06099234023093632,0.019195152623756716,1.1238481765176631,1.1238481765176631,0.18641820052589458,0.18641820052589458,0.06085515033725849,0.019057962730078884
opd3,puget24,110521,6339,1895,124899,124899,19665,19665,6327,1886,1.0,0.05735561567484913,0.017146062739207935,1.1300929235167978,1.1300929235167978,0.17792998615647704,0.17792998615647704,0.05724703902425783,0.017064630251264465
opd3,puget3,33750,1343,840,34984,34984,2846,2846,1328,828,1.0,0.039792592592592595,0.024888888888888887,1.036562962962963,1.036562962962963,0.08432592592592593,0.08432592592592593,0.039348148148148146,0.024533333333333334
opd3,puget4,45570,1608,1008,47290,47290,3411,3411,1593,993,1.0,0.03528637261356155,0.022119815668202765,1.0377441299100285,1.0377441299100285,0.07485187623436472,0.07485187623436472,0.034957208689927584,0.021790651744568797
opd3,puget5,34964,2143,933,38011,38011,5776,5776,2131,921,1.0,0.06129161423178126,0.02668458986385997,1.0871467795446745,1.0871467795446745,0.1651984898753003,0.1651984898753003,0.06094840407276055,0.026341379704839265
opd3,puget6,48464,2740,1154,52559,52559,7501,7501,2728,1142,1.0,0.056536810828656324,0.023811488940244305,1.0844957081545064,1.0844957081545064,0.154774678111588,0.154774678111588,0.056289204357873886,0.02356388246946187
opd3,puget7,255626,5718,2946,268016,268016,14037,14037,5700,2928,1.0,0.022368616650888407,0.011524649292325507,1.0484692480420614,1.0484692480420614,0.05491225462198681,0.05491225462198681,0.022298201278430206,0.011454233919867307
opd3,puget8,307557,6347,3270,321878,321878,15593,15593,6332,3252,1.0,0.020636825043813017,0.010632175499175762,1.0465637263986838,1.0465637263986838,0.05069954512496871,0.05069954512496871,0.02058805359656909,0.010573649762483052
opd3,puget9,28880,1801,829,31055,31055,4720,4720,1789,817,1.0,0.062361495844875346,0.02870498614958449,1.0753116343490305,1.0753116343490305,0.1634349030470914,0.1634349030470914,0.061945983379501385,0.028289473684210528
peaceableArmyOfQueens1,peaceableArmyQueens4,2159,291,107,2646,2646,291,107,282,98,1.0,0.1347846225104215,0.04955998147290412,1.225567392311255,1.225567392311255,0.1347846225104215,0.04955998147290412,0.13061602593793423,0.04539138490041686
peaceableArmyOfQueens1,peaceableArmyQueens5,4512,573,203,5513,5513,573,203,561,191,1.0,0.12699468085106383,0.04499113475177305,1.2218528368794326,1.2218528368794326,0.12699468085106383,0.04499113475177305,0.12433510638297872,0.042331560283687945
peaceableArmyOfQueens1,peaceableArmyQueens6,8445,993,341,10123,10123,996,341,984,332,1.0,0.11758436944937833,0.0403789224393132,1.198697454114861,1.198697454114861,0.11793960923623446,0.0403789224393132,0.11651865008880995,0.03931320307874482
peaceableArmyOfQueens1,peaceableArmyQueens7,13976,1593,543,16716,16716,1596,546,1581,531,1.0,0.11398111047510018,0.03885231825987407,1.1960503720663995,1.1960503720663995,0.11419576416714368,0.03906697195191757,0.11312249570692616,0.03799370349170006
peaceableArmyOfQueens1,peaceableArmyQueens8,22395,2397,813,26297,26297,2394,810,2382,798,1.0,0.10703281982585398,0.03630274614869391,1.1742353203840143,1.1742353203840143,0.10689886135298057,0.0361687876758205,0.10636302746148694,0.035632953784326855
peacefulArmyQueens3,peacefulArmyQueens,1159,95,63,1006,1006,95,63,86,54,1.0,0.08196721311475409,0.054357204486626405,0.8679896462467644,0.8679896462467644,0.08196721311475409,0.054357204486626405,0.07420189818809318,0.04659188955996549
pegSolitaireAction,pegSolitaire1,115802,5331,3182,29387,29387,5331,3182,5331,3182,1.0,0.046035474344139134,0.02747793647778104,0.253769364950519,0.253769364950519,0.046035474344139134,0.02747793647778104,0.046035474344139134,0.02747793647778104
pegSolitaireAction,pegSolitaire10,118535,5450,3258,30238,30238,5450,3258,5450,3258,1.0,0.04597798118699118,0.027485552790315098,0.2550976504829797,0.2550976504829797,0.04597798118699118,0.027485552790315098,0.04597798118699118,0.027485552790315098
pegSolitaireAction,pegSolitaire17,117941,5430,3250,30147,30147,5430,3250,5430,3250,1.0,0.04603996913711093,0.02755615095683435,0.25561085627559543,0.25561085627559543,0.04603996913711093,0.02755615095683435,0.04603996913711093,0.02755615095683435
pegSolitaireAction,pegSolitaire2,114137,5250,3139,29071,29071,5250,3139,5250,3139,1.0,0.04599735405696663,0.027502037025679667,0.2547026818647765,0.2547026818647765,0.04599735405696663,0.027502037025679667,0.04599735405696663,0.027502037025679667
pegSolitaireAction,pegSolitaire4,116544,5366,3206,29643,29643,5366,3206,5366,3206,1.0,0.04604269632070291,0.027508923668314113,0.25435028830313017,0.25435028830313017,0.04604269632070291,0.027508923668314113,0.04604269632070291,0.027508923668314113
pegSolitaireAction,pegSolitaire5,115108,5300,3170,29359,29359,5300,3170,5300,3170,1.0,0.0460437154672134,0.02753935434548424,0.2550561212079091,0.2550561212079091,0.0460437154672134,0.02753935434548424,0.0460437154672134,0.02753935434548424
pegSolitaireAction,pegSolitaire9,119358,5480,3270,30340,30340,5480,3270,5480,3270,1.0,0.045912297458067325,0.027396571658372292,0.25419326731346037,0.25419326731346037,0.045912297458067325,0.027396571658372292,0.045912297458067325,0.027396571658372292
pegSolitaireAction,ps31-10,118535,5450,3258,30238,30238,5450,3258,5450,3258,1.0,0.04597798118699118,0.027485552790315098,0.2550976504829797,0.2550976504829797,0.04597798118699118,0.027485552790315098,0.04597798118699118,0.027485552790315098
pegSolitaireState,pegSolitaire1,53815,5757,2957,30769,30746,5757,2957,5757,2957,1.0,0.10697760847347394,0.05494750534237666,0.5717550868716901,0.5713276967388274,0.10697760847347394,0.05494750534237666,0.10697760847347394,0.05494750534237666
pegSolitaireState,pegSolitaire10,55134,5887,3031,31649,31638,5887,3031,5887,3031,1.0,0.10677621794174194,0.054975151449196506,0.5740377988174267,0.5738382849058657,0.10677621794174194,0.054975151449196506,0.10677621794174194,0.054975151449196506
pegSolitaireState,pegSolitaire17,54994,5874,3011,31553,31548,5874,3011,5874,3011,1.0,0.10681165218023785,0.05475142742844674,0.5737535003818598,0.5736625813725134,0.10681165218023785,0.05475142742844674,0.10681165218023785,0.05475142742844674
pegSolitaireState,pegSolitaire2,53100,5677,2923,30437,30425,5677,2923,5677,2923,1.0,0.10691148775894539,0.05504708097928437,0.5732015065913371,0.5729755178907722,0.10691148775894539,0.05504708097928437,0.10691148775894539,0.05504708097928437
pegSolitaireState,pegSolitaire4,54188,5797,2983,31035,31019,5797,2983,5797,2983,1.0,0.10697940503432495,0.05504908835904628,0.5727282793238355,0.5724330109987451,0.10697940503432495,0.05504908835904628,0.10697940503432495,0.05504908835904628
pegSolitaireState,pegSolitaire5,53642,5742,2952,30745,30737,5742,2952,5742,2952,1.0,0.10704298870288206,0.05503150516386414,0.5731516349129413,0.5730024980425785,0.10704298870288206,0.05503150516386414,0.10704298870288206,0.05503150516386414
pegSolitaireState,pegSolitaire9,55407,5906,3035,31748,31727,5906,3035,5906,3035,1.0,0.10659302976158247,0.05477647228689516,0.5729961918169184,0.5726171783348675,0.10659302976158247,0.05477647228689516,0.10659302976158247,0.05477647228689516
pegSolitaireState,ps31-10,55134,5887,3031,31649,31638,5887,3031,5887,3031,1.0,0.10677621794174194,0.054975151449196506,0.5740377988174267,0.5738382849058657,0.10677621794174194,0.054975151449196506,0.10677621794174194,0.054975151449196506
pegSolitaireTable,pegSolitaire1,486261,467751,467751,494819,494819,467751,467751,467751,467751,1.0,0.9619340230863672,0.9619340230863672,1.0175996018599065,1.0175996018599065,0.9619340230863672,0.9619340230863672,0.9619340230863672,0.9619340230863672
pegSolitaireTable,pegSolitaire10,500333,481262,481262,509138,509138,481262,481262,481262,481262,1.0,0.961883385665147,0.961883385665147,1.0175982795458225,1.0175982795458225,0.961883385665147,0.961883385665147,0.961883385665147,0.961883385665147
pegSolitaireTable,pegSolitaire17,498946,479931,479931,507729,507729,479931,479931,479931,479931,1.0,0.9618896634104692,0.9618896634104692,1.0176031073502945,1.0176031073502945,0.9618896634104692,0.9618896634104692,0.9618896634104692,0.9618896634104692
pegSolitaireTable,pegSolitaire2,481399,463067,463067,489861,489861,463067,463067,463067,463067,1.0,0.9619193226408862,0.9619193226408862,1.0175779343122857,1.0175779343122857,0.9619193226408862,0.9619193226408862,0.9619193226408862,0.9619193226408862
pegSolitaireTable,pegSolitaire4,490374,471698,471698,499011,499011,471698,471698,471698,471698,1.0,0.9619147834102134,0.9619147834102134,1.0176130871538867,1.0176130871538867,0.9619147834102134,0.9619147834102134,0.9619147834102134,0.9619147834102134
pegSolitaireTable,pegSolitaire5,485409,466895,466895,493958,493958,466895,466895,466895,466895,1.0,0.9618589684163252,0.9618589684163252,1.0176119519827609,1.0176119519827609,0.9618589684163252,0.9618589684163252,0.9618589684163252,0.9618589684163252
pegSolitaireTable,pegSolitaire9,502592,483473,483473,511434,511434,483473,483473,483473,483473,1.0,0.9619592034891125,0.9619592034891125,1.017592798930345,1.017592798930345,0.9619592034891125,0.9619592034891125,0.9619592034891125,0.9619592034891125
pegSolitaireTable,ps31-10,500333,481262,481262,509138,509138,481262,481262,481262,481262,1.0,0.961883385665147,0.961883385665147,1.0175982795458225,1.0175982795458225,0.961883385665147,0.961883385665147,0.961883385665147,0.961883385665147
plotting,plotting4_14,178424,6024,5721,163436,163087,6758,6455,6024,5721,1.0,0.03376227413352464,0.03206407209792404,0.9159978478231628,0.914041832937273,0.03787607048379142,0.03617786844819083,0.03376227413352464,0.03206407209792404
quadlife,life-3-2,370589,370239,370231,370306,370306,370236,370228,370227,370219,1.0,0.9990555575044051,0.999033970247363,0.9992363507821334,0.9992363507821334,0.9990474622830143,0.9990258750259722,0.9990231766188419,0.9990015893617997
quadlife,life-3-3,606144,605515,605507,605578,605578,605515,605507,605515,605507,1.0,0.9989622927885123,0.9989490946045824,0.9990662284869601,0.9990662284869601,0.9989622927885123,0.9989490946045824,0.9989622927885123,0.9989490946045824
quadlife,life-3-4,841841,840804,840796,840860,840860,840804,840796,840804,840796,1.0,0.9987681759382117,0.998758672956057,0.9988346968132937,0.9988346968132937,0.9987681759382117,0.998758672956057,0.9987681759382117,0.998758672956057
quadlife,life-3-5,1077674,1076094,1076086,1076143,1076143,1076094,1076086,1076094,1076086,1.0,0.9985338794477736,0.9985264560525725,0.9985793477433806,0.9985793477433806,0.9985338794477736,0.9985264560525725,0.9985338794477736,0.9985264560525725
quadlife,life-3-6,1313643,1311385,1311377,1311427,1311427,1311385,1311377,1311385,1311377,1.0,0.9982811159500716,0.9982750260154395,0.9983130881068906,0.9983130881068906,0.9982811159500716,0.9982750260154395,0.9982811159500716,0.9982750260154395
quasiGroup3Idempotent,quasiGroupX_10,69401,11311,9311,53701,53701,11311,9311,11311,9311,1.0,0.16298036051353726,0.13416233195487096,0.7737784758144696,0.7737784758144696,0.16298036051353726,0.13416233195487096,0.16298036051353726,0.13416233195487096
quasiGroup3NonIdempotent,quasiGroupX_10,66824,12708,9039,52598,52598,12708,9039,12708,9039,1.0,0.19017119597749313,0.13526577277624804,0.7871124147013049,0.7871124147013049,0.19017119597749313,0.13526577277624804,0.19017119597749313,0.13526577277624804
quasiGroup4Idempotent,quasiGroupX_10,39399,6432,5034,30863,30863,6432,5034,6432,5034,1.0,0.16325287443843753,0.1277697403487398,0.7833447549430188,0.7833447549430188,0.16325287443843753,0.1277697403487398,0.16325287443843753,0.1277697403487398
quasiGroup4NonIdempotent,quasiGroupX_10,67718,12857,9188,53194,53194,12857,9188,12857,9188,1.0,0.1898608937062524,0.13568032133258512,0.785522313122065,0.785522313122065,0.1898608937062524,0.13568032133258512,0.1898608937062524,0.13568032133258512
quasiGroup5Idempotent,quasiGroupX_10,24619,3117,1739,8243,8243,3117,1739,3117,1739,1.0,0.126609529225395,0.07063650026402372,0.33482269791624353,0.33482269791624353,0.126609529225395,0.07063650026402372,0.126609529225395,0.07063650026402372
quasiGroup5NonIdempotent,quasiGroupX_10,40863,4379,2390,11825,11825,4379,2390,4379,2390,1.0,0.10716295915620488,0.05848811883611091,0.2893815921493772,0.2893815921493772,0.10716295915620488,0.05848811883611091,0.10716295915620488,0.05848811883611091
quasiGroup6,quasiGroupX_10,40898,3157,1759,8373,8373,3157,1759,3157,1759,1.0,0.07719203873050028,0.04300943811433322,0.20472883759597046,0.20472883759597046,0.07719203873050028,0.04300943811433322,0.07719203873050028,0.04300943811433322
quasiGroup7,quasiGroupX_10,41005,3157,1759,8373,8373,3157,1759,3157,1759,1.0,0.07699061090110962,0.04289720765760273,0.20419461041336423,0.20419461041336423,0.07699061090110962,0.04289720765760273,0.07699061090110962,0.04289720765760273
semigroup,semigroup5,21571,1396,1396,1821,1821,1396,1396,1396,1396,1.0,0.06471651754670622,0.06471651754670622,0.08441889573965046,0.08441889573965046,0.06471651754670622,0.06471651754670622,0.06471651754670622,0.06471651754670622
semigroup,semigroup6,53167,2839,2839,3631,3631,2839,2839,2839,2839,1.0,0.0533977843399101,0.0533977843399101,0.06829424266932496,0.06829424266932496,0.0533977843399101,0.0533977843399101,0.0533977843399101,0.0533977843399101
semigroup,semigroup7,113723,5188,5188,6511,6511,5188,5188,5188,5188,1.0,0.045619619602015424,0.045619619602015424,0.057253150198288826,0.057253150198288826,0.045619619602015424,0.045619619602015424,0.045619619602015424,0.045619619602015424
sendMoreMoney,sendMoreMoney,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
sokoban,sokobanMedium1,3784,98,98,4882,4882,98,98,98,98,1.0,0.025898520084566595,0.025898520084566595,1.290169133192389,1.290169133192389,0.025898520084566595,0.025898520084566595,0.025898520084566595,0.025898520084566595
solitaire_battleship,solitaire_battleship1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
solitaire_battleship,solitaire_battleship_meuffels_hertog1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
solitaire_battleship,solitaire_battleship_meuffels_hertog2,263411,5846,3959,280878,280878,5846,3959,5846,3959,1.0,0.022193454335620002,0.015029744391843925,1.0663108222511588,1.0663108222511588,0.022193454335620002,0.015029744391843925,0.022193454335620002,0.015029744391843925
solitaire_battleship,solitaire_battleship_meuffels_hertog2easier,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
solitaire_battleship,solitaire_battleship_meuffels_hertog2easy,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
solitaire_battleship,solitaire_battleship_meuffels_hertog2hard,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
solitaire_battleship,solitaire_battleship_rubin_001,7573,690,497,8263,8263,690,497,690,497,1.0,0.09111316519212993,0.06562788855143273,1.09111316519213,1.09111316519213,0.09111316519212993,0.06562788855143273,0.09111316519212993,0.06562788855143273
sonet,sonet,450,20,20,567,567,20,20,11,11,1.0,0.044444444444444446,0.044444444444444446,1.26,1.26,0.044444444444444446,0.044444444444444446,0.024444444444444446,0.024444444444444446
sonet2,sonet1-4,3136,122,122,3141,3141,119,119,107,107,1.0,0.0389030612244898,0.0389030612244898,1.0015943877551021,1.0015943877551021,0.03794642857142857,0.03794642857142857,0.03411989795918367,0.03411989795918367
sonet2,sonet1-5,3116,122,122,3121,3121,116,116,107,107,1.0,0.03915275994865212,0.03915275994865212,1.001604621309371,1.001604621309371,0.037227214377406934,0.037227214377406934,0.034338896020539154,0.034338896020539154
sonet2,sonet1,3064,123,123,3078,3078,120,120,105,105,1.0,0.04014360313315927,0.04014360313315927,1.0045691906005223,1.0045691906005223,0.0391644908616188,0.0391644908616188,0.03426892950391645,0.03426892950391645
sonet2,sonet2-4,4185,143,143,4169,4169,140,140,128,128,1.0,0.034169653524492236,0.034169653524492236,0.9961768219832736,0.9961768219832736,0.03345280764635603,0.03345280764635603,0.03058542413381123,0.03058542413381123
sonet2,sonet2-5,4161,146,146,4139,4139,137,137,128,128,1.0,0.03508771929824561,0.03508771929824561,0.9947128094208123,0.9947128094208123,0.03292477769766883,0.03292477769766883,0.030761836097092043,0.030761836097092043
sonet2,sonet2,4096,144,144,4081,4081,141,141,126,126,1.0,0.03515625,0.03515625,0.996337890625,0.996337890625,0.034423828125,0.034423828125,0.03076171875,0.03076171875
sonet2,sonet3-4,5323,166,166,5317,5317,163,163,148,148,1.0,0.031185421754649632,0.031185421754649632,0.9988728160811572,0.9988728160811572,0.030621829795228254,0.030621829795228254,0.027803869998121362,0.027803869998121362
sonet2,sonet3-5,5301,166,166,5294,5294,163,163,148,148,1.0,0.0313148462554235,0.0313148462554235,0.9986794944350122,0.9986794944350122,0.030748915299000187,0.030748915299000187,0.027919260516883607,0.027919260516883607
sonet2,sonet3,5195,164,164,5178,5178,161,161,146,146,1.0,0.031568816169393644,0.031568816169393644,0.9967276227141482,0.9967276227141482,0.03099133782483157,0.03099133782483157,0.028103946102021174,0.028103946102021174
sonet2,sonet4-4,6528,185,185,6558,6558,182,182,167,167,1.0,0.028339460784313725,0.028339460784313725,1.0045955882352942,1.0045955882352942,0.027879901960784315,0.027879901960784315,0.025582107843137254,0.025582107843137254
sonet2,sonet4-5,6511,185,185,6542,6542,182,182,167,167,1.0,0.028413454154507755,0.028413454154507755,1.0047611733988635,1.0047611733988635,0.02795269543848871,0.02795269543848871,0.025648901858393486,0.025648901858393486
sonet2,sonet4,6385,183,183,6405,6405,180,180,165,165,1.0,0.028660924040720438,0.028660924040720438,1.0031323414252153,1.0031323414252153,0.028191072826938137,0.028191072826938137,0.025841816758026624,0.025841816758026624
sonet2,sonet5-4,7722,203,203,7766,7766,200,200,185,185,1.0,0.02628852628852629,0.02628852628852629,1.0056980056980056,1.0056980056980056,0.0259000259000259,0.0259000259000259,0.023957523957523957,0.023957523957523957
sonet2,sonet5-5,7852,205,205,7897,7897,202,202,187,187,1.0,0.0261079979623026,0.0261079979623026,1.0057310239429444,1.0057310239429444,0.025725929699439633,0.025725929699439633,0.02381558838512481,0.02381558838512481
sonet2,sonet5,7674,203,203,7696,7696,200,200,185,185,1.0,0.026452958040135522,0.026452958040135522,1.0028668230388325,1.0028668230388325,0.026062027625749284,0.026062027625749284,0.024107375553818085,0.024107375553818085
sonet2,sonet6-4,9186,224,224,9214,9214,221,221,206,206,1.0,0.024384933594600477,0.024384933594600477,1.003048116699325,1.003048116699325,0.024058349662529937,0.024058349662529937,0.022425430002177227,0.022425430002177227
sonet2,sonet6-5,9178,227,227,9212,9212,221,221,206,206,1.0,0.024733057310960992,0.024733057310960992,1.0037045107866638,1.0037045107866638,0.024079320113314446,0.024079320113314446,0.022444977119198083,0.022444977119198083
sonet2,sonet6,9128,224,224,9133,9133,218,218,206,206,1.0,0.024539877300613498,0.024539877300613498,1.0005477651183172,1.0005477651183172,0.023882559158632778,0.023882559158632778,0.02256792287467134,0.02256792287467134
sonet2,sonet7-4,10795,249,249,10778,10778,246,246,228,228,1.0,0.023066234367762853,0.023066234367762853,0.9984251968503937,0.9984251968503937,0.022788327929597035,0.022788327929597035,0.02112088930060213,0.02112088930060213
sonet2,sonet7-5,10791,246,246,10778,10778,246,243,228,228,1.0,0.02279677509035307,0.02279677509035307,0.998795292373274,0.998795292373274,0.02279677509035307,0.022518765638031693,0.0211287183764248,0.0211287183764248
sonet2,sonet7,10683,246,246,10632,10632,243,243,228,228,1.0,0.023027239539455208,0.023027239539455208,0.9952260600954788,0.9952260600954788,0.02274641954507161,0.02274641954507161,0.02134231957315361,0.02134231957315361
sonet2,sonet8-4,12447,267,267,12407,12407,264,267,249,249,1.0,0.021450952036635332,0.021450952036635332,0.9967863742267213,0.9967863742267213,0.021209930103639432,0.021450952036635332,0.020004820438659917,0.020004820438659917
sonet2,sonet8-5,12479,267,267,12453,12453,267,267,249,249,1.0,0.0213959451879157,0.0213959451879157,0.9979164997195288,0.9979164997195288,0.0213959451879157,0.0213959451879157,0.019953521916820257,0.019953521916820257
sonet2,sonet8,12335,270,270,12261,12261,261,261,249,249,1.0,0.02188893392784759,0.02188893392784759,0.9940008107012566,0.9940008107012566,0.021159302796919334,0.021159302796919334,0.020186461289015,0.020186461289015
